district_name,lat,lon,demand_w
Хамовники,55.73196509118772,37.569304891037646,91075.01982184564
Хамовники,55.73465985117677,37.56920631228229,177522.6782018391
Хамовники,55.73735460986028,37.56910771678481,149837.17530174344
Хамовники,55.715851997711205,37.57466972253558,63442.567212212954
Хамовники,55.718546771109416,37.57457157260195,196156.43578253707
Хамовники,55.72124154320275,37.574473406005225,232734.56651495956
Хамовники,55.72393631399121,37.57437522274155,264257.056783689
Хамовники,55.72663108347481,37.574277022807046,302809.10164044047
Хамовники,55.72932585165358,37.574178806197835,103553.12003730104
Хамовники,55.73471538409671,37.57398232293979,93821.34039044619
Хамовники,55.737410148361086,37.5738840562832,128137.8370779339
Хамовники,55.740104911320685,37.57378577293639,99044.23062256235
Хамовники,55.74279967297556,37.57368747289548,57800.1200288254
Хамовники,55.71590730611112,37.57944344952728,74343.13263600376
Хамовники,55.71860208506622,37.579345628048195,193884.78666972715
Хамовники,55.721296862717196,37.57924778996173,227445.7137750088
Хамовники,55.723991639064074,37.57914993526403,244893.60998156545
Хамовники,55.72668641410686,37.57905206395124,190631.1196441769
Хамовники,55.72938118784557,37.57895417601947,95611.74365812974
Хамовники,55.732075960280234,37.5788562714649,120247.9772180616
Хамовники,55.73746550123748,37.578660412471805,82786.99157882904
Хамовники,55.74016026976009,37.57856245802556,167209.22530071513
Хамовники,55.742855036978725,37.57846448694102,262242.3726238596
Хамовники,55.745549802893386,37.57836649921432,149599.77716353285
Хамовники,55.71865721352764,37.584119700101816,68511.86720403099
Хамовники,55.721351996717644,37.58402219052947,171807.2639263425
Хамовники,55.72404677860432,37.58392466440161,154218.57033647544
Хамовники,55.726741559187644,37.58382712171438,104712.23763310103
Хамовники,55.72943633846768,37.583729562463944,120148.0087632281
Хамовники,55.73213111644442,37.583631986646445,137306.23135167948
Хамовники,55.73482589311789,37.58353439425802,74201.69683870734
Хамовники,55.7375206684881,37.58343678529483,156679.618046626
