district_name,lat,lon,local_demand_w
Басманный,55.759792028226094,37.67570164588938,
Басманный,55.76428347439189,37.67554939683069,
Басманный,55.76877491697795,37.67539710464251,
Басманный,55.77326635598435,37.6752447693081,
Басманный,55.77775779141119,37.67509239081074,
Басманный,55.76436906631003,37.68351581179572,
Басманный,55.768860523239404,37.68336443498022,
Басманный,55.773351976592416,37.683213015277616,
Басманный,55.77784342636916,37.683061552671255,
Басманный,55.77343708082332,37.69118130415087,
Басманный,55.777928544863485,37.69103075745217,
Басманный,55.769030186884265,37.699299224057846,
Басманный,55.773521668671094,37.699149635668654,
Басманный,55.7780131468882,37.69900000489416,
Басманный,55.773605740129845,37.70711800957173,
Басманный,55.77809723243739,37.7069692947379,
Аэропорт,55.80739092134936,37.51893826502327,
Аэропорт,55.81188203138442,37.518767693272494,
Аэропорт,55.802995580897594,37.52708255530916,
Аэропорт,55.80748671063653,37.52691294927121,
Аэропорт,55.81197783673224,37.5267432951414,
Аэропорт,55.803090837268925,37.53505637026911,
Аэропорт,55.807581982978256,37.53488768161097,
Аэропорт,55.81207312504803,37.53471894512084,
Аэропорт,55.79869441154557,37.54319795674857,
Аэропорт,55.80318557677471,37.543030233042494,
Аэропорт,55.80767673836785,37.54286246178274,
Аэропорт,55.794297433730364,37.55133770919196,
Аэропорт,55.798788618385565,37.55117094991853,
Аэропорт,55.803279799408315,37.551004143369546,
Аэропорт,55.789899904087136,37.55947562808172,
Аэропорт,55.794391108074684,37.55930983272168,
Аэропорт,55.78999304610592,37.56744688193461,
Мещанский,55.76360576080245,37.62089367869861,
Мещанский,55.77707977570387,37.62041782919834,
Мещанский,55.78157110679905,37.620259122804704,
Мещанский,55.78606243429174,37.62010037143522,
Мещанский,55.790553758182035,37.61994157507244,
Мещанский,55.76369489411116,37.62885977694147,
Мещанский,55.76818625095067,37.628702120622144,
Мещанский,55.77267760419085,37.628544419638345,
Мещанский,55.777168953831776,37.62838667397274,
Мещанский,55.78166029987355,37.62822888360799,
Мещанский,55.786151642316256,37.62807104852675,
Мещанский,55.79064298115997,37.62791316871164,
Мещанский,55.77276625104177,37.63651239332492,
Мещанский,55.7772576155394,37.636355563446294,
Мещанский,55.78174897644126,37.636198689127774,
Мещанский,55.78624033374747,37.636041770352115,
Мещанский,55.79073168745811,37.63588480710207,
Мещанский,55.79522303757329,37.63572779936037,
Алексеевский,55.79377026183374,37.64308324441238,
Алексеевский,55.79826162312704,37.642927047254354,
Алексеевский,55.80275298082814,37.64277080581391,
Алексеевский,55.807244334937124,37.64261452007383,
Алексеевский,55.81173568545408,37.642458190016924,
Алексеевский,55.8162270323791,37.64230181562597,
